CPU_Usage (%),Memory_Usage (MB),Network_Usage (MBps),Disk_IO (MBps),Energy_Consumption (Watts),Service_Latency (ms),Predicted_Workload (%),Workload_Type,Task_Priority,Optimized_Resource_Allocation
16.09227123192963,6085.352656517721,122.36628565075043,82.50271069839532,190.20815225311523,44.481552600648975,8.365222035099352,Low,0,1
32.69111805301537,6243.373496023281,87.83047073718767,57.17194238257099,249.58394621412276,196.54904002424806,77.2847827142937,High,2,5
88.3453603836439,14038.34388910713,393.39531065444874,55.76262541308079,418.3911660203579,176.6254374659871,36.445810999686444,Medium,1,2
19.552509794658818,9301.500202561321,356.8670950419872,159.76027089524362,161.64863856266095,26.66116598506996,26.414943295756206,Low,0,1
91.92490877464994,11905.998533155416,99.49309809388123,194.82164092236178,188.89361453071098,157.2394226966599,78.91896752929675,High,2,4
23.521493929047953,14749.795329930865,66.9604188180696,70.26017301930989,430.40128327640025,219.16319921372488,18.609290558506256,Low,0,1
71.74094976201467,14824.44388211707,420.8155533584791,8.789957208194288,271.7430230045768,175.85425237299182,45.58242557424397,Medium,1,3
54.200953840758054,5726.095710450564,390.53325627637713,8.276589803912575,422.4493251736194,130.22241868118323,75.7547341742601,High,2,3
84.60308548370833,15629.306448659427,170.3561131128355,152.0834696269329,218.51420155984238,81.40650481002739,59.51407017078177,Medium,1,2
54.85939299528179,906.8299993358175,332.5167300245497,110.92159450021626,229.26649137219883,222.33870364854442,57.630013631780194,Medium,1,2
53.11032972406778,6493.134024448582,70.8384914084273,156.93493882604875,125.21226280021531,108.58719612454986,19.959024018022383,Low,0,2
22.59122003315599,14730.119466380334,258.4533529333623,139.80190504742637,462.35563411773484,214.57142715727744,22.188609144300397,Low,0,1
19.960642584649285,4871.036556455153,19.17784310960574,181.5937635038139,453.5526623056743,196.8349603634583,60.3430854214254,Medium,1,2
87.48402360039628,4846.3487794999655,201.88492165156217,177.2790339182781,492.89765655414806,204.97560649381063,7.238851802662708,Low,0,1
34.50543789650307,5315.220908819738,46.67298252098849,157.8771517286143,231.10120722637018,247.50039243960333,87.56620895152399,High,2,4
38.48740294666064,10230.63804429035,242.82211827687243,95.5626428483866,418.37672379138894,188.4458363888763,38.29472606089261,Medium,1,2
73.38412925855495,7469.217814551023,216.62400695791823,62.31715511316664,236.72917925245335,13.340029251068861,44.57854061664607,Medium,1,2
35.49411341805266,12046.735322600252,227.74866305264746,101.89833070148335,254.43445501443773,55.3313140702825,29.551071799597008,Low,0,2
90.68562019751025,14716.021718786375,32.21233800351709,100.91224985664489,423.49972711767106,13.622811829665306,88.28375442999481,High,2,3
71.41349920989202,11212.892479093083,187.19200722809788,122.4448342289782,129.81504689887987,51.5288246357142,66.03788691656098,Medium,1,3
58.7686318316078,3757.2957829759184,380.6770860589591,38.03341598879791,149.13992050778853,20.05268011809776,47.74130455833134,Medium,1,3
84.28056444902772,15315.52715426589,190.76804294327385,131.46835620855276,191.62770817811676,127.89617509063197,60.60433558767541,Medium,1,3
9.464531751453448,4710.030885771179,360.43425677869453,91.86358391695734,404.68056462502585,11.910522217604063,41.13511161766213,Medium,1,2
28.135642297028788,2891.1222554485257,191.0445745805293,124.42076155623097,217.69319721563724,120.78187940573856,49.23033543701915,Medium,1,2
46.853270079881895,1939.9606500811715,217.38732633019134,48.68135976098959,211.1756937263427,225.21602224440292,38.97505837435703,Medium,1,3
25.42806855243689,9454.02673185338,286.3071352863404,87.44458388159364,499.4673553648588,188.4011230808283,44.014105450029355,Medium,1,2
71.95146685719368,2317.637804492905,475.83414903547043,42.830041676051536,222.71276439476577,236.26920129468024,34.92277168089588,Low,0,2
87.72872279483526,2714.650832635675,63.34161885686103,175.18572619460352,161.49674134201416,60.52845957034751,12.37590236687209,Low,0,2
43.1393107937831,5274.083788011722,26.127746643975104,98.10424796326598,330.44615519042446,135.11602501929696,8.547896425501039,Low,0,2
35.79193401007055,4982.39656971181,307.8990200669221,45.77130169918861,410.84597837975036,83.0519660256305,21.540089405435168,Low,0,1
91.53956589238096,10102.489507991762,475.05757357492894,9.200530452567712,81.32352517542166,125.98584994454833,28.905585663729386,Low,0,1
45.03671895447867,13475.381075790401,494.9643349518103,135.47199426605482,328.5015040123138,141.48357824815068,89.59482675601983,High,2,3
49.01435604043549,12596.141743252309,247.2404812220809,43.71429808396139,66.08095514610113,13.865601966586965,63.06862217969495,Medium,1,2
36.648488510771486,4678.153265259919,239.35999433169823,197.9268562714369,286.84955794078303,62.14775312767087,96.03823111427914,High,2,3
86.85936257109245,4405.568224033474,326.03224766514614,107.20637430961915,165.64620369101414,177.66933091477935,37.26645171858481,Medium,1,3
56.20599349536657,15841.043165857789,282.2610310304352,58.50642225335839,187.98876395293357,194.3673660123734,43.16511036104151,Medium,1,2
73.59571284634802,642.7256265475911,320.70314823091786,131.87780932473345,260.1931837920722,144.5155850344383,73.37655662103641,High,2,4
78.06260465157978,14474.924300731745,438.25971851356815,55.768764764179025,467.1983573355142,71.3531118474258,59.900697375232895,Medium,1,2
35.766413772553236,3682.0910555108117,375.69002304892854,164.23458448803956,369.8002879645444,104.24560859707131,55.14860763629935,Medium,1,2
44.03248981883421,15547.296776080795,253.46992192652982,62.338974135058436,471.58051832802335,28.52901891093922,59.6785839485729,Medium,1,3
81.36245969656382,5945.101224782393,236.3135849100831,197.66129874678595,346.98695205140496,238.52900611418497,60.492854666263675,Medium,1,2
37.69298165082292,7501.263355233701,323.40485677142686,121.42381230361343,53.19848618953685,217.8259804465206,77.74534029943048,High,2,5
76.45416201066662,11735.418384525216,233.29607936594576,169.03781863959,169.51333880645493,21.072574992328523,68.46779259492585,Medium,1,2
89.68930903169934,9839.483184983588,234.31188212016352,15.490278446106021,457.59765997416827,45.79021308629097,95.94485362479648,High,2,4
61.088933576120624,5558.333041106692,17.98989187538736,70.31158405985146,339.55048443548515,147.36813809124462,95.05648671536115,High,2,3
71.74645587067,9302.404296654095,95.29142732958113,147.75993014706378,491.74125645662366,61.945368161657896,45.08267071943181,Medium,1,2
77.45875808370214,12109.77966860773,249.37168359791897,131.35674445077595,120.18380864823303,233.92817101346142,8.39364790363149,Low,0,2
81.05356840069783,1183.9402613643545,413.10019493468087,39.654381165317794,183.53652489793373,190.11969231341325,6.0521043107790895,Low,0,1
40.554800407111635,689.7553730185357,146.57623329629084,71.88438317143226,213.06544678266633,71.95642066321528,16.703373464348388,Low,0,2
9.613711325839835,7782.438456964931,266.09528223426304,53.42523809002064,196.95101817528976,6.494845741666653,12.115252895319077,Low,0,2
41.16886441130656,2604.5107977773773,179.03142153202376,123.06066378260675,163.3961885674463,200.86461084472882,40.469774652232516,Medium,1,3
65.63806068056809,11056.472594127947,61.353954874398624,69.56907766229622,249.55957209055003,108.90197885226108,10.023086893980278,Low,0,1
45.53153472027135,3909.4405852418354,479.5662567049373,62.501794158069615,339.034155516217,162.38253940515537,64.36683343302622,Medium,1,2
72.40668357743587,7382.21276706089,428.79019642264785,42.268218106832,190.06561529901322,75.30883222821788,23.066551469551335,Low,0,1
37.12841865217975,3649.4331100683967,48.46128798878414,82.39639706201501,85.86496549141506,40.003948542751885,53.82670526411082,Medium,1,3
62.12697269936266,9217.531473010104,362.69575860945946,39.90501544911416,368.83963710192353,170.4513399875077,14.79248435020484,Low,0,1
21.777782436857713,2354.000507351878,180.3141531351751,192.55134788814883,256.5574501015709,115.32952409593148,83.63426125368774,High,2,4
72.44324929804613,878.7519674428867,497.4764054602784,31.745860487565377,300.4170377405285,62.61657676214533,79.09608867836502,High,2,3
54.112637193172326,1323.5613600294978,158.17527471619908,182.7476382767965,254.9302957237618,38.71885989371978,41.71628599988256,Medium,1,3
23.365794969194052,15657.989983730999,126.98183822767396,86.26614653315981,450.6608765547096,147.2175006382002,91.50636658993048,High,2,3
31.272005614802655,2770.3668617927733,288.26636866964856,76.1953323207827,301.43524872487103,182.75973535085572,22.64156138761083,Low,0,1
72.3747837723649,11756.966833787848,419.21182003817,47.03264038006492,465.4745779332874,74.55230572016323,82.32398699523844,High,2,4
48.43411120953686,1590.1247134246983,104.33424719170101,127.5155105391363,279.7589037002001,185.10992116004536,56.856266265780604,Medium,1,2
24.442829635376498,2228.7211106768113,357.60735716247234,137.42007498715643,181.6646730081268,49.86493868952912,36.310106488380356,Medium,1,2
92.05440713332679,8588.883862368959,40.089225739149626,94.04662148823107,209.94916422928847,87.91184431830177,13.014288817172737,Low,0,2
69.36125178351992,7890.431403409742,460.27802412414366,12.085672242991402,284.9581821131535,187.4961602659891,21.274557008736338,Low,0,2
91.14213492858165,15615.48267142961,49.726708912176406,183.78351998702144,288.4952470122539,166.73516231353443,86.97194750879032,High,2,3
43.43945408243089,15508.428310345143,457.97337440863964,196.08549744239983,359.30196569702696,71.27828859145856,62.654177143212955,Medium,1,2
47.759030662254844,12885.948374434007,250.49555223182438,86.77763962715517,151.02269248398386,34.92307537899862,27.524078047667455,Low,0,2
85.81596945665173,10068.560247781295,229.5646452700007,123.1185006744561,346.4793049844758,15.405989112074273,52.10602335827864,Medium,1,2
52.254440622084616,7733.130157661871,486.9204689551845,90.6094266225056,400.3646037713385,210.289219080225,15.244483633397978,Low,0,1
68.65510207151004,6165.265696860699,495.2882470721273,65.054050526338,354.46639526014553,23.409777644125704,14.390036708516307,Low,0,2
27.6955589745977,15544.173545596015,328.5872817208959,16.386439778703718,266.82264941791584,33.13706229056501,91.23764190553098,High,2,4
45.205382183237646,10081.368654932608,72.28845300995377,91.75747834906248,496.2562930025753,63.23910441745675,48.49634747997638,Medium,1,3
16.11048792293196,9703.039159432104,258.02334197104926,163.85852671553084,232.1659216081473,114.18907753876273,39.34887962535801,Medium,1,3
23.53820322892655,4192.734604716217,269.2899194682746,4.389260756512711,97.96577656092315,198.49783465794152,95.16182353120476,High,2,5
5.084907374086798,1253.1877654725147,262.0787497863017,116.83942895286424,419.67689693330436,65.63267985557098,42.90506446768113,Medium,1,3
8.533854648379421,15514.033137943488,289.05100087480474,176.27364963661108,145.49054849618818,138.1595208481392,36.943002165090135,Medium,1,2
92.95554408592363,5491.606028382347,19.175109759251427,44.292336572857245,370.97850780609895,27.14126790226056,30.933686259995017,Low,0,2
26.811832562308606,7536.772978205809,358.50136792054616,37.467917073123374,130.53932722180664,118.80519625844858,58.68096797097406,Medium,1,3
64.69796385536017,2331.565184592339,359.07320795696415,154.68304851468667,57.59482588607272,48.521553377440526,58.049006266192585,Medium,1,2
80.51897289196503,13795.662964320283,66.58018983716508,51.762199792739366,121.90937170506155,56.74193192818844,6.538446719711352,Low,0,2
54.559441331290785,950.5724510893309,289.41732679844233,39.204869244569046,219.64491345911986,94.8729663566877,67.13592077594413,Medium,1,2
18.783005007556056,13749.10137603686,288.49697939352956,76.21986086327777,97.97821120840922,191.53018618171006,79.88917478751308,High,2,3
70.53047936025497,2738.603722970609,344.40070589329605,79.10790044177338,138.9555879060569,187.2766753255575,63.51663153088701,Medium,1,3
59.02262690896247,14583.545595681646,51.84486914618973,174.94611154029664,394.08182495797683,106.66837923890341,87.63937313698358,High,2,5
70.81255304126375,12094.95129979949,316.9866205603872,124.0702509148017,396.4476235897088,34.0744327771401,31.259554298484208,Low,0,1
74.27719605713784,3125.6464065159466,147.5684558657072,81.78632981157828,417.8697022359395,73.76944690586684,23.238043263030537,Low,0,2
92.78693309162706,9492.663182665478,258.4314653431243,107.3432048928676,428.5198564464166,128.81216524988386,71.2414189128975,High,2,5
56.6206952024039,5474.481021446043,388.9285408249976,190.83908143172957,239.19615257618995,218.00588578030516,22.9131147090311,Low,0,1
35.747700142154166,3340.9157459246526,355.7665088178765,23.529720645369178,440.3973473120878,242.22238062926596,13.654963540649986,Low,0,2
63.361810121021335,14148.939869053112,68.26247866221675,42.33538882321359,286.67159375631934,161.1803790808588,14.178431511267874,Low,0,2
11.159663831836351,6916.713350002745,299.6805456868759,192.5432126107245,261.76870262120366,90.91819017186332,77.99738185644321,High,2,3
85.76575864894276,6837.685834407351,484.8671001609619,191.50764485691363,373.3413480480991,174.8960961551228,7.730043658469918,Low,0,2
15.74429102043771,3208.4413025306726,86.81702429415111,36.255918831689755,146.21828511195824,87.37638327604665,32.498386959723994,Low,0,2
34.505855409723644,6592.01841083348,427.9244729854533,29.876654607934345,405.2738195723624,158.24099608706857,17.272708944687295,Low,0,2
78.41708425635088,14346.302584931509,354.2485594713507,84.79594173338535,243.25962195479147,64.72281006544077,76.716463945953,High,2,5
58.75811404976407,6275.578892891501,389.26162332578224,10.893940205105853,107.28293630169219,70.4122318016876,52.83184312943348,Medium,1,2
40.42719682496979,15615.851743996636,148.15958029989628,131.32580292474287,103.6903610826354,23.430269315075158,24.521779377278385,Low,0,2
47.60920934375193,15531.814848235526,151.0655753961228,16.421708310686697,124.20803473101506,107.93458229222786,76.28903537187038,High,2,3
81.90926538819623,2811.831520526196,453.9495333304792,12.547895791761864,450.75773040970205,156.4527574234386,76.28481836812553,High,2,3
35.60039474539029,3326.2842159114193,186.31769572535373,97.552200305561,495.92202001657137,198.25476123360218,54.68715147152181,Medium,1,2
83.26847163309542,14204.362844307745,40.877541439477135,191.5995405859102,210.63820964057757,203.53539348523495,31.20572977024492,Low,0,2
12.932098787902234,6745.901305173144,304.29238475393055,85.93239127656875,181.4647334923839,248.14889012925514,60.69632442991105,Medium,1,2
74.91185934877677,581.4238467959242,71.16065783050291,71.93975057344966,148.44693766745178,26.500152830055665,93.68535957164822,High,2,5
81.27928697492626,4858.893522363648,400.332158289875,199.5933863849549,420.7174147252605,125.81850826922805,9.905456824490788,Low,0,1
21.36358875536049,9997.567379999928,324.4557568255181,106.8618231950575,144.14336708849424,132.73677097359126,30.360235429070272,Low,0,2
43.73118791349804,13197.949411716612,438.615987558392,75.67303997115945,465.8405584686214,202.1106894625836,32.07207356230442,Low,0,2
19.894979719729008,2629.144130504216,394.5702523934913,77.78630185497876,350.30767053707723,70.25783631926753,65.02210804056386,Medium,1,3
68.5943716094796,2266.5125360224233,64.93568768571612,39.79693971066859,453.7075062511376,21.99621838516942,66.86061768288499,Medium,1,3
53.1812991255491,15147.454597500047,196.7246314528669,102.93238843206025,299.3044344773658,81.87090851576282,24.599962519652774,Low,0,2
62.17910120374889,12434.226894080031,389.53452245814776,88.33215060543316,360.80593798212357,246.06231812074392,25.529556777938513,Low,0,1
22.683827026059003,9872.98182354966,214.49732190049963,54.88826397313527,328.75614529596845,225.36309346702365,93.1802050293211,High,2,3
24.057127584717758,12720.53273081537,486.45908754218937,32.94747723375019,424.0379553457086,101.83550543192963,76.84838767796704,High,2,3
8.734759295891573,7318.776422658965,370.5128204477901,62.93653486484318,426.13736503364646,219.68663969253984,93.75562136051335,High,2,5
33.98607816761567,12550.209621290456,17.5949591782573,102.22798220985813,315.4068499303063,13.024848608581385,83.81798387545635,High,2,4
55.37701952003074,6413.257077509432,441.1929888648098,12.608321184675534,334.6284421983975,81.97999897872913,43.20120812505136,Medium,1,3
82.2141422597596,4386.269054602584,59.394344585593224,31.595061688207238,464.8441642240235,183.0689027569484,16.581225500290973,Low,0,1
65.02347027128127,12082.901022761998,78.85662484824206,189.58379612685,468.43991778423623,59.255801499125546,64.80728479439009,Medium,1,2
44.18566910597763,7173.038621120163,369.901276299415,109.02821485523646,348.9124027528317,53.605783114390135,38.43915091447716,Medium,1,2
90.7808102954724,16088.417399865364,433.8345941209353,13.626411428347536,53.48942517792359,216.14284876127147,45.41413910622276,Medium,1,2
69.73206805182487,6059.028813594179,272.81131767078244,138.92446399514503,96.98504663927345,155.90872046380224,45.458575389685535,Medium,1,2
88.7148682576295,15141.657618669078,151.6343691434318,13.298771145727912,436.0741392984873,247.31056598644878,93.96936405810021,High,2,4
52.48291759449491,15319.981570856686,182.144617174056,148.03597118222822,88.12135236686068,37.99407068839138,11.541929823296392,Low,0,1
28.301384731382562,4350.689975811651,178.01577150206745,150.24258162228534,146.0836313847799,92.25145977212092,23.344857339625147,Low,0,1
9.754401772824979,13181.366594164949,170.072270866661,130.56471617410128,153.7460060997433,81.24727609190269,62.754572746419505,Medium,1,2
70.34763663354654,7385.758545654538,129.0257391926084,146.70870437925058,320.1056464009572,220.63239824113288,88.95701625925487,High,2,3
15.91726982049807,15074.952470600085,308.3448763683242,18.505190421598492,309.4847590476939,67.54764741053759,92.20455192764913,High,2,5
32.249761544477046,7656.37245526651,451.19860609688294,145.62932991869826,180.23788553918013,91.59794443017167,58.075828018918365,Medium,1,2
52.92238170955076,12325.588601578675,160.47038241083717,28.20097562505271,143.42511450579929,39.99429954047974,8.283315789267682,Low,0,1
55.79749290017729,7923.7067182477995,101.48020575609192,68.56167554709693,394.0394134358641,194.97324074905083,39.473698262250025,Medium,1,2
59.052487728842245,4127.653594674453,420.90305652199817,188.60630544662595,470.95527002268926,63.237304569918955,92.2891627564045,High,2,5
19.962979731473055,3676.085246610061,373.4738321359546,101.07222005416888,73.76255596239741,21.738466696893774,52.494688167443776,Medium,1,3
39.17636643394839,7264.443915236717,466.11014546435615,193.51785998451976,109.93120821718827,111.60163950926969,74.028261522431,High,2,3
60.547480440527,12503.21119612962,91.10467044640572,18.695569318460773,338.97379491756834,100.90724037057599,30.573374942701996,Low,0,2
92.28369781704063,10115.694612789131,80.68314391712985,96.03376331307284,411.99865325214154,48.514255054817006,7.375662181911032,Low,0,2
70.48680239297198,11441.924089301423,275.3004032094484,13.41806173509726,406.0349009493798,37.7314021745238,59.944217691681295,Medium,1,3
88.0343381384562,4993.083838817391,311.07249086919666,126.41184221745768,373.85741888721014,224.6565172788989,84.32319542145994,High,2,4
73.59908524827594,8153.341811039115,245.28498651119887,16.66269327233476,449.3425795241414,21.621899205051484,99.07552620455566,High,2,4
58.25452720031604,1216.641645593158,303.493651798699,35.89819270553509,147.80699580686576,29.331184390598388,85.4295752446929,High,2,4
22.282103222271008,13487.874506087292,98.38608674878496,52.507231703786815,98.28092592137622,65.03658387890948,57.629464420506906,Medium,1,3
65.00170867032617,16223.56839907129,245.01073954040083,150.00002648123217,326.91333654111577,238.44560146584303,62.8291209360511,Medium,1,2
61.10416093639164,6969.984481978776,332.46535486043723,33.62846164479688,420.02415118554455,25.919141132364505,83.29558378776075,High,2,4
59.22222534115398,686.015102503856,222.02616013186483,169.4797786053205,311.91961031625794,204.92363255200613,6.8820161986235355,Low,0,2
49.080728118941664,3206.9487749526365,342.929194550133,27.248883827329372,483.3488693565078,223.55277756311264,95.40621307847412,High,2,4
52.579094359034805,10868.906603654648,231.08372747138142,8.01364536496111,408.0040076263052,97.57759665546693,55.466018355581994,Medium,1,2
35.09982744062937,10226.922938531654,173.46379461271584,79.6140383749639,365.3563104091674,77.00412795880139,95.44496322654248,High,2,5
51.73814233780728,13016.988829261754,158.76647307267524,195.90888675228774,77.11578089228011,170.95754342306498,77.62922582517898,High,2,5
22.780031511063044,4541.647021974074,211.34200890440812,22.95810332996667,98.48400742925693,177.14547714950461,19.47017946839663,Low,0,1
77.46569576243391,12632.365763564112,21.313915114278405,21.24197036388618,403.1769346660374,196.09440489191812,20.6996823907646,Low,0,2
21.719925922883704,11431.682389623687,337.5773178385957,150.48213564832915,139.2070665096632,208.4888614255868,38.59636772120776,Medium,1,3
12.646966090051977,5635.711707714121,424.10176408032834,63.120177104719495,62.975829235545746,70.75688672302331,30.07886208390074,Low,0,2
44.26214237214416,9169.987885960101,183.7672762771281,143.73904182791767,459.8423085861342,173.30559246222901,46.733382133264996,Medium,1,3
64.24766955554557,2849.529888485442,32.55623670944209,40.802107299229306,450.86241816555537,38.0519024497455,62.37086773316204,Medium,1,3
44.39451424401872,7695.103798529568,493.52004271892326,92.55432684543442,148.31772225417131,130.12917622831765,46.47505245124046,Medium,1,2
29.907871875617776,14498.364173427133,139.2121451710228,53.79268567203466,401.09281613282957,155.15729454558564,10.359955547185784,Low,0,2
55.235406550139665,7197.1495805886025,72.04434962847877,90.85411476093829,71.5908475452448,44.62432448575425,97.6850034393357,High,2,4
36.230210187097995,13837.602765177897,191.1787289067837,154.05032142447544,178.27610172046838,23.744102231287496,45.38660274912821,Medium,1,3
88.95809211139698,9880.50141340187,371.8929499104428,152.63997815505468,330.65010871548117,52.71284013766727,85.85212541056345,High,2,4
88.03806256432149,3557.4671903606068,154.0191324763772,103.638685247071,393.43054827127344,108.04424322382994,12.025657764809452,Low,0,1
50.21346379748859,9735.318315845012,291.604569920549,185.74599690048913,54.679634954685305,222.52103956476682,81.95616357308478,High,2,3
34.50955946164326,8542.967400380912,213.62439727419968,53.49303638720652,196.79387597318484,135.31903401100814,21.473440582573975,Low,0,1
71.34191725609752,6839.235272237007,67.70435621554306,48.82195887272738,146.4555020286533,188.3807584748277,69.5434695847114,Medium,1,3
8.304164913475997,2410.774335999068,171.84063612113403,123.1474738339113,499.45118258692565,47.665409431404406,67.87163614423358,Medium,1,3
47.72921054392861,7125.999912583232,365.18654779989265,124.63810980914103,351.94200457335575,30.964658523530236,91.43163823535166,High,2,3
35.26910548433002,1666.8844356753616,309.8819096924084,10.261467873429824,232.55215379588472,63.70625261989875,35.46428463332016,Medium,1,2
87.84822965922992,2079.66238380098,68.69140614294489,121.94776476499263,84.04367089130827,81.90070113363797,15.351177191986043,Low,0,2
6.080272454541429,7113.427210708069,90.02798076001119,75.51279531245386,319.4016158781337,139.28499461143886,87.13375254468816,High,2,5
54.753338814651414,5359.014881803456,323.9593460606483,149.74106253879125,338.7656619212289,220.90461348928798,36.49986531583488,Medium,1,3
71.65972229599635,15202.239540085211,408.5735530172257,161.8130272445093,417.3826673764108,109.39269111045454,27.090709960744583,Low,0,2
48.65161887716371,6475.202542995654,181.24250301950295,110.87861008986027,179.85958381371358,132.10555602201768,51.18981813889444,Medium,1,2
12.68627271464495,12540.724113528373,301.7022684032906,1.3393012689507522,491.6426362160434,6.130316316305558,18.882890551120035,Low,0,1
92.5215251025112,8928.088738485005,93.61535848853158,127.63679622316177,247.75958269127727,13.161455408365224,33.211518541837066,Low,0,2
51.62093882384881,11687.247732691148,162.5744050836087,150.02737465352092,183.17468959677214,25.523453982249166,41.60166023614204,Medium,1,3
60.27676198871102,4640.5608824204155,19.932400779795774,50.54766998007133,206.802200300656,176.253550942362,31.33925288165159,Low,0,1
26.29488044367566,15461.915728889959,386.4552144217661,93.46455422701698,283.8137238352057,124.11688534911976,47.7746525705928,Medium,1,2
48.514827659612344,8925.564623025737,206.4948116887537,193.17959805894586,471.51570402820727,52.275493640305235,41.54181386699185,Medium,1,2
43.623454276248964,13706.775659439483,409.9015310904374,60.32499512542659,380.82145906373023,150.1868624790057,78.58614795550695,High,2,5
11.740625780178537,6306.005246852873,357.1027680511359,45.407496957306414,309.699342258702,138.42997719566384,92.24882430784743,High,2,5
14.55443181927205,2102.5545321299255,416.08469020695367,42.96010330512402,123.26467459093782,26.755828943448954,14.58770559104599,Low,0,2
80.37252676568971,11205.151272625311,149.97274809561256,112.20136603644526,117.20898990089225,161.90112931570084,83.21374162719815,High,2,4
26.58379569859312,635.1611384116014,100.70327790964417,190.0076331602933,275.9886112161038,192.952943794475,93.51826473168387,High,2,4
22.546244434876748,8055.850124047747,486.2337844993186,122.12933571087059,377.9189170707421,75.20582988872874,70.2282488670242,High,2,5
50.44203061251253,3572.151799122041,361.4906156500261,61.36130092729433,387.95547773979956,173.43477118860537,99.6598692362154,High,2,5
74.18724182262616,10469.704006398068,418.6807112840685,128.07538583542336,151.66147274431628,53.93128166715208,36.82908496816474,Medium,1,2
10.575186672108913,16057.352226443989,16.43535311786753,125.3436172219597,95.04478078126397,190.3985593593775,83.87944445057171,High,2,4
56.912712767443026,7883.002929121292,183.6861939449844,119.78810201020119,223.00744516420525,228.38467143506645,69.00173794430445,Medium,1,3
15.728939855651603,13487.332327575381,373.9801783828925,32.725815170772094,463.1776444598334,113.25744533140353,35.72573478375847,Medium,1,2
8.281494574305661,8571.550615288194,48.211588165091825,127.27879306965384,295.415263701222,64.93240916184638,71.9442659334828,High,2,4
9.746955694599565,8381.97297368307,287.99656548877846,86.60272605038543,194.04489507429844,102.79829203843646,53.414074710468,Medium,1,2
80.07476973875973,15279.681683733561,220.24565605295157,4.69981966598364,195.63695075260475,66.26898080065064,22.952519625726644,Low,0,2
15.617523526525542,14637.538268747328,18.632088499142576,108.41313294235154,109.43917034998323,5.303647062761986,21.518569828898958,Low,0,1
9.063622797106277,12984.22498346353,125.62803278853117,197.8640822984651,262.95068124777106,164.36186989208906,72.77289044275557,High,2,3
44.41098984286211,5214.171316643998,149.54807464268995,70.59817857795272,406.1132053316773,15.419027280738243,72.63339392008969,High,2,4
80.95941247478223,9162.373574370384,64.811373709698,193.146284445413,485.8514111873036,56.545731353221605,55.42350729133618,Medium,1,3
28.616753884037173,4065.6968870278324,319.4530857739036,20.144942590856314,275.7177499810889,182.00014125180616,52.63448839138598,Medium,1,3
42.95413557733247,7557.845831394679,128.77495936342564,146.75757305759393,125.2467121292098,168.10262840936693,22.103652340441876,Low,0,1
8.593027930737609,8197.429779739396,146.0335548135003,23.75166893790423,357.32767991128907,22.965583451310586,45.782181685408965,Medium,1,3
45.417066272138825,13711.790717567621,450.13691311807224,55.44074313749956,390.5561042353829,166.71341156437387,87.7827644979546,High,2,5
56.98517725734203,14733.76221443829,238.89031541963834,114.59732622910275,82.26488724039599,232.99084794606674,86.19909407903934,High,2,5
56.38163483769303,7092.849630356896,202.14279201494344,118.96315910137304,432.562608334053,23.25310490945487,67.78729567176939,Medium,1,2
34.918402295692864,793.004952202421,364.69680877421143,155.26705212960007,423.19507549813585,106.84361578077589,99.74888440712465,High,2,4
33.3979862596822,14190.074385136637,455.71076047262693,123.44697003826042,262.6434743176031,183.71130307796463,89.85194293551395,High,2,3
14.59612570429381,3278.151185173597,22.26780475634748,119.12932617173159,302.19013337714074,168.59213577858876,18.79689023896969,Low,0,2
38.01184885816416,10382.510530868325,229.63703481214426,182.55826431083852,371.03362866991364,60.49508290502708,42.917958293901776,Medium,1,3
13.954520198566819,908.3381316905303,309.28286447819414,90.97998968962229,354.53665627828667,44.95148298669306,17.534061052131065,Low,0,2
73.99363502408464,6852.966775335676,166.0959180817349,45.82788996031595,57.441190186944084,197.14051599002832,49.27851356077429,Medium,1,2
91.96468679733673,16161.161915174833,388.47978384038845,33.19592841970242,105.09588673181861,239.27994053350517,78.75636835075905,High,2,5
92.30670110000362,2110.208836719563,486.0237644324342,80.59892476509046,123.16575010156056,193.05794954799313,19.79992744323215,Low,0,1
82.85639894378545,7236.857708538322,472.2794094626388,142.83779828354545,390.0541500824445,240.9850981384488,88.64009307989082,High,2,4
59.07129344056572,5387.084009414921,140.33144429617153,9.466153501050279,248.037603301571,153.22387891357548,59.0604673963481,Medium,1,3
68.07791275194919,14877.55869441853,120.90575643436814,26.68162391537182,295.4761818740713,232.62922086951968,76.14972320573828,High,2,3
30.668522241237266,14310.166192705541,479.1703602003983,22.116578560624244,397.70934660296786,174.15674516349728,9.289802150222032,Low,0,1
61.769337815535856,4284.754723580464,234.72795884141829,117.4647804572403,203.44202107884087,227.6767637992662,13.914624568332817,Low,0,1
46.00845944958897,1800.6125560644437,112.06588431149895,49.330065455721986,387.0006022934479,44.58929715254974,63.98181270777773,Medium,1,2
48.38156057992393,10465.940590538057,356.4285121789049,34.085626231977905,249.03467358330184,204.8134778572675,84.62823172823482,High,2,5
73.19989043376421,5850.844195018241,149.36595871285786,118.96137322886145,219.73108449839296,53.20272123359587,88.01718302989565,High,2,5
30.37265200375265,11179.323447699433,140.95101778481563,152.50067317502348,199.86676882463306,11.72012997675953,70.39508590037275,High,2,4
33.62356505250679,1021.8047683083514,440.8320311081145,67.09882837408021,484.22516697157226,131.8086028405259,24.08917841399763,Low,0,1
88.2177612015773,2629.312660737112,89.61478515468269,116.06271652964263,397.38803481904046,82.97168623765187,23.52706289276619,Low,0,1
